month,category,brand,customer_type,channel,city_tier,sample_size,satisfaction_index,palatability,digestive_tolerance,price_value,availability,trust_quality,benefit_index_1to5,price_index_1to5,pack_size_g,price_per_kg_inr,relative_share_index,market_growth_pct,funnel_conversation_idx,funnel_consideration_idx,funnel_trial_idx,funnel_repeat_idx,repeat_rate_pct,trade_up_rate_pct,promo_flag,signal_source,category_desc,customer_type_desc,channel_desc,city_tier_desc
Nov-24,Cat-Treats,TEMPTATIONS,Premium/Indulgence,Modern Trade,3,16,69.76,86.39,69.94,72.41,77.24,61.6,4.23,2.53,85,1196.72,1.27,11.01,100,68,59,50,31.68,7.84,0,coded_public_consumer_discussions,Cat treats for reward/behavior and variety ��� anchor brand: TEMPTA,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Dec-24,Dog-Mass,PEDIGREE,Budget/Community,E-comm/Quick,1,27,68.26,64.02,59.37,81.91,85.96,57.75,3.71,1.41,3000,252.17,1.55,5.4,104,75,57,44,25.3,13.64,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Price-sensitive; bulk/value focus; often includes community/stray feeders.,E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Dec-24,Dog-Mass,PEDIGREE,Budget/Community,E-comm/Quick,2,14,62.31,61.59,67.86,98,86.47,58.28,4.1,1.39,1000,223.23,1.56,2.91,101,77,62,47,21.75,0,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Price-sensitive; bulk/value focus; often includes community/stray feeders.,E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Dec-24,Dog-Mass,PEDIGREE,Budget/Community,E-comm/Quick,3,19,68.88,77.66,63.95,90.8,72.05,63.79,3.6,1.34,1000,248.29,1.66,7.56,96,75,55,46,37.64,0,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Price-sensitive; bulk/value focus; often includes community/stray feeders.,E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Dec-24,Dog-Mass,PEDIGREE,Budget/Community,D2C,1,25,65.49,77.43,54.42,88.44,85.28,61.72,3.74,1.35,3000,241.51,1.52,7.92,95,76,59,43,27.98,3.86,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Dec-24,Dog-Mass,PEDIGREE,Budget/Community,D2C,2,13,62.4,70.63,65.39,90.88,84.74,62.72,3.98,1.61,3000,249.43,1.54,6.64,97,75,54,40,27.47,10.41,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Dec-24,Dog-Mass,PEDIGREE,Budget/Community,D2C,3,15,58.1,69.3,59.21,73.13,66.96,62.36,3.73,1.47,1000,251.57,1.47,4.9,99,75,55,44,30.53,1.37,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Dec-24,Dog-Mass,PEDIGREE,Budget/Community,Vet,1,19,76.3,64.49,75.56,80.05,72.13,47.55,3.85,1.53,1000,257.2,1.52,7.3,99,74,66,46,30.4,6.32,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Dec-24,Dog-Mass,PEDIGREE,Budget/Community,Vet,2,20,64.19,74.74,58.41,96.11,75.8,59.93,4.06,1.54,3000,229.88,1.49,7.83,103,79,57,44,28.69,12.99,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Dec-24,Dog-Mass,PEDIGREE,Budget/Community,Vet,3,23,70.67,66.61,63.88,81.76,73.49,57.08,3.98,1.24,3000,237.31,1.67,7.11,100,78,60,42,20.07,3.88,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Dec-24,Dog-Mass,PEDIGREE,Health-first,Pet Specialty,1,13,57.19,73.73,75.53,84.29,92,61.09,4.07,1.53,1000,254.4,1.59,5.49,103,76,55,51,29.36,7.48,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-1 metros
Dec-24,Dog-Mass,PEDIGREE,Health-first,Pet Specialty,2,27,57.16,79.41,67.82,93.35,75.92,58.59,3.94,1.67,10000,212.6,1.63,4.12,100,78,56,42,23.39,3.93,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-2/mini-metros
Dec-24,Dog-Mass,PEDIGREE,Health-first,Pet Specialty,3,20,54.78,71.21,62.12,91.68,79.77,63.55,4.31,1.44,3000,278.62,1.63,4.74,97,77,59,38,28.83,7.76,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-3/smaller towns
Dec-24,Dog-Mass,PEDIGREE,Health-first,D2C,1,16,59.93,71.86,71.3,86.63,79.99,57.08,3.84,1.6,1000,248.97,1.58,9.36,101,74,59,47,23.89,5.21,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Dec-24,Dog-Mass,PEDIGREE,Health-first,D2C,2,22,55.42,75.18,67.89,92.46,91.33,50.64,3.89,1.42,1000,247.12,1.53,5.02,101,72,56,55,29.26,9.3,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Dec-24,Dog-Mass,PEDIGREE,Health-first,D2C,3,17,55.94,75.93,70.77,82.8,91.93,54.46,3.94,1.63,1000,226.19,1.63,8.04,99,77,51,45,29.22,2.19,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Dec-24,Dog-Mass,PEDIGREE,Health-first,E-comm/Quick,1,23,67.81,65.95,72.53,75.11,84.73,63.28,4.06,1.39,10000,230.79,1.85,6.03,100,81,60,46,29.17,0.65,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Dec-24,Dog-Mass,PEDIGREE,Health-first,E-comm/Quick,2,19,50.45,68.66,67.1,86.66,87.33,57.28,4.06,1.33,3000,250.8,1.68,5.13,100,82,58,46,21.08,9.85,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Dec-24,Dog-Mass,PEDIGREE,Health-first,E-comm/Quick,3,19,61.24,67.28,65.75,88.64,82.25,68.31,3.72,1.52,10000,264.64,1.51,3.58,99,75,65,45,34.37,0,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Dec-24,Dog-Mass,PEDIGREE,Convenience-first,D2C,1,22,73.51,66.55,61.47,82.69,78.6,69.13,3.97,1.44,3000,224.01,1.64,6.25,98,79,58,49,21.33,5.81,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Dec-24,Dog-Mass,PEDIGREE,Convenience-first,D2C,2,20,70.63,67.65,55.38,84.8,80.18,51.7,3.79,1.24,3000,271.03,1.69,6.31,98,79,63,48,32.5,6.33,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Dec-24,Dog-Mass,PEDIGREE,Convenience-first,D2C,3,24,69.27,75.4,70.41,77.51,70.99,58.94,3.82,1.4,3000,230.46,1.53,3.64,96,81,59,43,23.22,8.74,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Dec-24,Dog-Mass,PEDIGREE,Convenience-first,Vet,1,19,69.1,79.23,64.42,91.05,75.4,59.36,3.85,1.5,3000,198.46,1.65,7.82,92,81,58,47,25,1.12,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Dec-24,Dog-Mass,PEDIGREE,Convenience-first,Vet,2,13,71.05,78.02,71.59,82.85,76.4,53.32,3.59,1.59,10000,248.35,1.63,6.55,100,69,55,46,27.97,3.15,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Dec-24,Dog-Mass,PEDIGREE,Convenience-first,Vet,3,13,74.04,78.13,60.77,93.79,78.93,57.43,4.09,1.61,3000,241.32,1.59,4.5,97,75,58,49,28.64,0,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Dec-24,Dog-Mass,PEDIGREE,Convenience-first,Modern Trade,1,18,72.65,70.65,60.24,85.3,80.4,57.85,3.84,1.56,3000,228.21,1.66,6.93,102,81,59,47,38.85,7.16,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Dec-24,Dog-Mass,PEDIGREE,Convenience-first,Modern Trade,2,18,73.54,66.93,67.75,89.75,72.5,62.38,3.99,1.45,10000,222.91,1.52,4.83,99,75,55,46,20.99,1.86,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
Dec-24,Dog-Mass,PEDIGREE,Convenience-first,Modern Trade,3,15,71.91,67.52,66.51,87.4,85.97,57.24,3.59,1.63,10000,230.79,1.61,6.56,103,76,56,46,25.84,0,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Dec-24,Dog-Mass,PEDIGREE,Premium/Indulgence,Pet Specialty,1,11,64.76,77.96,69.08,81.37,83.47,64.5,3.59,1.74,10000,214.41,1.7,5.92,100,79,67,50,34.51,0,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-1 metros
Dec-24,Dog-Mass,PEDIGREE,Premium/Indulgence,Pet Specialty,2,16,62.6,76.93,64.84,77.25,80.49,52.9,3.77,1.5,1000,252.72,1.62,6.85,100,82,64,44,32.13,11.71,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-2/mini-metros
Dec-24,Dog-Mass,PEDIGREE,Premium/Indulgence,Pet Specialty,3,29,60.66,77.98,60.65,81.53,88.32,53.62,4.03,1.59,3000,229.4,1.72,6.42,98,80,59,46,29.85,3.92,1,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-3/smaller towns
Dec-24,Dog-Mass,PEDIGREE,Premium/Indulgence,D2C,1,17,64.06,67.05,68.56,82.66,79.52,59.68,3.69,1.35,10000,264.52,1.67,6.28,101,79,60,42,35.63,3.32,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Dec-24,Dog-Mass,PEDIGREE,Premium/Indulgence,D2C,2,19,55.89,76.38,66.26,73.17,74.59,53.65,3.92,1.51,1000,274.91,1.57,4.95,103,76,55,48,22.86,7.49,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Dec-24,Dog-Mass,PEDIGREE,Premium/Indulgence,D2C,3,15,63.62,75.83,69.22,94.26,87.26,60.64,3.77,1.41,1000,250.34,1.51,6.1,99,81,59,48,27.31,9.32,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Dec-24,Dog-Mass,PEDIGREE,Premium/Indulgence,E-comm/Quick,1,14,60.93,77.36,71.07,94.64,80.07,58.19,3.66,1.57,1000,279.04,1.65,6.61,100,78,52,44,23.87,0,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Dec-24,Dog-Mass,PEDIGREE,Premium/Indulgence,E-comm/Quick,2,13,57.2,68.37,51.48,82.24,73.47,58.48,3.92,1.52,1000,239.7,1.73,5.03,99,83,66,51,30.5,7.05,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Dec-24,Dog-Mass,PEDIGREE,Premium/Indulgence,E-comm/Quick,3,21,61.26,76.1,65.41,80.96,74.19,56.13,4.05,1.53,10000,248.62,1.61,6.88,104,78,55,46,37.6,11.99,0,coded_public_consumer_discussions,Mass-market complete dog nutrition (value/availability focus) ��� anchor brand: PED,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,Pet Specialty,1,16,58.73,82.2,88.95,45.26,63.87,88.41,4.44,3.89,3000,677.54,0.94,7.24,105,76,57,57,39.29,16.96,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Offline pet-specialty retailers.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,Pet Specialty,2,17,58.91,74.26,78.66,42.81,60.58,91.24,4.19,3.79,3000,702.68,0.86,7.22,105,74,62,53,25.29,3.07,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Offline pet-specialty retailers.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,Pet Specialty,3,9,66.01,78.13,69.73,40.09,75.66,90.27,4.8,3.83,7000,657.21,0.98,10.14,100,75,66,53,40.64,12.79,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Offline pet-specialty retailers.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,Vet,1,22,77.2,78.46,85.78,38.23,80.29,90.86,4.91,3.8,7000,731.24,0.88,10.04,98,74,67,55,25.62,18.41,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,Vet,2,14,65.22,82.18,90.83,53.45,78.54,83.99,4.9,3.88,3000,693.98,1.01,9.31,98,76,66,53,29.29,10.66,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,Vet,3,16,63.19,73.57,87.59,59.8,72.15,87.9,4.51,3.88,3000,621.9,0.96,8.3,99,67,65,57,35.37,6.06,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,D2C,1,18,62.56,75.28,95.87,43.78,76.45,91.37,4.64,3.75,1500,648.18,0.91,7.76,101,76,65,51,36.62,9.72,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,D2C,2,17,62.17,77.84,75.98,45.31,72.36,92.96,4.25,3.72,1500,659.39,0.88,8.93,98,74,62,52,40.65,3.04,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,D2C,3,14,53.43,89.4,84.05,45.84,70.51,88.24,4.48,4.01,3000,590.87,0.8,8.65,98,75,63,53,32.06,7.66,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,Modern Trade,1,24,89.02,76.03,81.63,43.5,64.01,98,4.51,3.83,7000,557.99,0.97,8.65,97,75,65,55,30.09,13.95,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,Modern Trade,2,19,80.13,86.9,66.37,48.67,61.59,98,4.71,3.8,1500,667.17,0.88,9.22,97,74,69,52,34.91,11.66,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,Modern Trade,3,13,74.68,76.99,86.47,48.43,88.17,82.3,4.85,3.85,3000,668.67,0.94,9.33,100,77,59,59,41.09,15.95,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,E-comm/Quick,1,13,85.07,77.11,84.88,57.13,72.61,88.86,4.87,3.84,7000,632.52,0.9,6.3,103,73,60,56,35.65,13.41,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,E-comm/Quick,2,18,83.95,70.29,82.69,50.24,77.81,98,4.54,3.6,7000,627.92,0.95,9.81,97,74,67,54,34.13,11.46,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,E-comm/Quick,3,18,89.89,79.81,78.93,41.07,66.72,92.59,4.81,3.96,7000,620.97,0.96,9.53,98,71,64,52,37.78,12.36,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,Pet Specialty,1,20,83.65,80.1,77.8,46.93,56.63,83.12,4.59,3.64,1500,618.25,0.83,10.7,104,68,63,53,18.3,7.29,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,Pet Specialty,2,23,81.65,83.42,83.94,47.87,82.1,98,4.3,4.05,3000,647.91,0.8,8.33,102,67,63,52,38.74,11.18,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,Pet Specialty,3,20,84.76,68.88,80.18,48.87,71.88,93.2,4.59,3.8,1500,600.73,1.12,9.68,98,75,68,60,34.32,14.13,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,D2C,1,12,77.32,87.32,82.24,44,74.16,90.5,4.63,3.82,1500,554.56,0.97,9.63,99,72,62,52,33.54,15.76,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,D2C,2,13,67.74,85.01,79.42,56.57,75.8,90.44,4.65,3.96,3000,592.74,0.95,7.31,99,75,64,53,33.81,14.19,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,D2C,3,15,68.67,91.41,86.86,62.88,69.02,87.49,4.48,3.57,1500,560.14,0.85,8.09,94,72,65,53,30.98,17.22,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,Vet,1,15,76.3,73.51,76.2,46.72,79.25,82.52,4.64,3.75,1500,542.59,0.99,6.94,98,71,66,53,37.09,15.83,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,Vet,2,19,77.82,85.76,77.35,48.75,67.3,86.12,4.48,3.92,1500,590.04,0.95,9.64,99,66,60,56,35.98,11.61,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,Vet,3,12,79.33,75.46,73.36,46.77,65.79,93.96,4.55,3.72,1500,582.13,1.08,8.39,98,75,61,57,31.75,19.89,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,Modern Trade,1,17,73.75,74.47,78.92,56.24,64.39,83.99,4.6,3.83,3000,713.83,0.87,9.86,101,73,58,51,24.91,15.1,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,Modern Trade,2,18,76.71,82.02,82.05,48.47,67.43,97.83,4.61,3.86,7000,612.07,0.88,8.41,92,75,64,59,32.64,9.85,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
