month,category,brand,customer_type,channel,city_tier,sample_size,satisfaction_index,palatability,digestive_tolerance,price_value,availability,trust_quality,benefit_index_1to5,price_index_1to5,pack_size_g,price_per_kg_inr,relative_share_index,market_growth_pct,funnel_conversation_idx,funnel_consideration_idx,funnel_trial_idx,funnel_repeat_idx,repeat_rate_pct,trade_up_rate_pct,promo_flag,signal_source,category_desc,customer_type_desc,channel_desc,city_tier_desc
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,Vet,3,35,82.6867809975348,73.57,87.59,59.8,64.72512448352269,86.23813692105118,4.51,3.88,3000,593.67,0.96,11.31,99,67,65,57,35.37,6.06,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,D2C,1,35,75.8184680902636,75.28,95.87,43.78,74.99289623076073,89.54177366566779,4.64,3.75,1500,659.5,0.91,12.36,101,76,65,51,36.62,9.72,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,D2C,2,35,71.99622017491606,77.84,75.98,45.31,70.1247241032244,88.43805954994444,4.25,3.72,1500,715.9,0.88,12.07,98,74,62,52,40.65,3.04,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Budget/Community,D2C,3,35,70.79060849764534,89.4,84.05,45.84,69.60359023329536,87.37424081733717,4.48,4.01,3000,568.65,0.8,12.11,98,75,63,53,32.06,7.66,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,Modern Trade,1,35,75.16694044030002,76.03,81.63,43.5,71.10023632704406,84.6062496776758,4.51,3.83,7000,698.66,0.97,9.64,97,75,65,55,30.09,13.95,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,Modern Trade,2,35,74.76156801191216,86.9,66.37,48.67,76.47814312990157,88.45588252341095,4.71,3.8,1500,680.76,0.88,9.55,97,74,69,52,34.91,11.66,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,Modern Trade,3,35,76.40585546355275,76.99,86.47,48.43,73.81681869789394,93.03652405361821,4.85,3.85,3000,532.06,0.94,9.36,100,77,59,59,41.09,15.95,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,E-comm/Quick,1,35,79.78012930631705,77.11,84.88,57.13,74.61982446459174,85.27876272018143,4.87,3.84,7000,749.55,0.9,11.53,103,73,60,56,35.65,13.41,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,E-comm/Quick,2,35,70.65491250193624,70.29,82.69,50.24,65.90314778742955,85.30560567308729,4.54,3.6,7000,571.41,0.95,11.56,97,74,67,54,34.13,11.46,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,E-comm/Quick,3,35,70.59057353824271,79.81,78.93,41.07,67.10992506139831,89.81371166714924,4.81,3.96,7000,582.63,0.96,12.5,98,71,64,52,37.78,12.36,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,Pet Specialty,1,35,80.56184425878446,80.1,77.8,46.93,74.15030509421094,88.97882261510013,4.59,3.64,1500,673.69,0.83,9.32,104,68,63,53,18.3,7.29,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,Pet Specialty,2,35,74.56742034066498,83.42,83.94,47.87,71.94037909389506,91.02369804718566,4.3,4.05,3000,565.43,0.8,9.52,102,67,63,52,38.74,11.18,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Health-first,Pet Specialty,3,35,73.6245733196617,68.88,80.18,48.87,73.70159923199478,84.61786025926456,4.59,3.8,1500,589.4,1.12,9.11,98,75,68,60,34.32,14.13,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,D2C,1,35,85.94802594053048,87.32,82.24,44.0,74.26419989420343,87.79281989223347,4.63,3.82,1500,735.37,0.97,12.64,99,72,62,52,33.54,15.76,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,D2C,2,35,78.69798395095368,85.01,79.42,56.57,70.0479485232724,81.14638739008218,4.65,3.96,3000,654.74,0.95,12.11,99,75,64,53,33.81,14.19,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,D2C,3,35,79.29413653246989,91.41,86.86,62.88,69.85788789236669,90.16759094349214,4.48,3.57,1500,562.11,0.85,11.8,94,72,65,53,30.98,17.22,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,Vet,1,35,78.46238132828856,73.51,76.2,46.72,64.98131829606528,88.40371262138784,4.64,3.75,1500,686.27,0.99,10.65,98,71,66,53,37.09,15.83,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,Vet,2,35,83.41474502847066,85.76,77.35,48.75,69.92221070915906,92.26349097876384,4.48,3.92,1500,681.85,0.95,11.19,99,66,60,56,35.98,11.61,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,Vet,3,35,77.11385712347834,75.46,73.36,46.77,68.09722104002041,87.29747626405847,4.55,3.72,1500,569.15,1.08,10.82,98,75,61,57,31.75,19.89,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,Modern Trade,1,35,77.64630041397783,74.47,78.92,56.24,76.98334212652672,90.29308334368105,4.6,3.83,3000,702.36,0.87,9.43,101,73,58,51,24.91,15.1,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,Modern Trade,2,35,80.26102165490093,82.02,82.05,48.47,79.12620895878364,79.91336255656444,4.61,3.86,7000,555.96,0.88,10.24,92,75,64,59,32.64,9.85,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Convenience-first,Modern Trade,3,35,77.03347979217304,83.41,78.33,60.86,70.17758313713908,86.294003438028,4.64,4.04,7000,587.61,1.0,9.37,100,70,64,52,33.8,13.91,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,"Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Premium/Indulgence,D2C,1,35,77.58473302558492,84.5,86.79,46.58,74.4597757579057,90.65953438430549,4.7,3.58,1500,756.95,0.96,12.57,99,73,66,53,35.74,13.01,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Premium/Indulgence,D2C,2,35,78.13519073505203,85.47,78.49,54.35,68.29798585246256,86.46909800713237,4.44,3.78,3000,621.3,0.99,13.11,99,74,65,59,29.03,3.76,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Premium/Indulgence,D2C,3,35,71.62529975001864,86.09,71.49,58.81,73.21578959563539,90.54922094817998,4.61,3.7,7000,528.48,0.94,12.73,94,71,67,55,32.49,17.77,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Premium/Indulgence,Modern Trade,1,35,75.92251026155805,78.83,79.35,48.6,73.6543273023434,89.99438047944392,4.4,3.78,3000,819.34,1.01,9.77,97,75,60,46,22.35,12.64,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Premium/Indulgence,Modern Trade,2,35,75.65269989056472,82.63,92.31,50.05,65.50581694752118,84.36623746543339,4.77,3.74,7000,638.95,1.04,9.35,98,75,64,54,27.23,16.41,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Premium/Indulgence,Modern Trade,3,35,75.70160870994805,83.96,82.4,45.21,70.94745170977058,91.03562142501852,4.7,3.76,3000,513.68,0.94,10.35,105,78,65,57,32.33,14.24,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Dec-24,Dog-Precision,ROYAL CANIN,Premium/Indulgence,Vet,1,35,75.23578283982121,81.81,85.49,60.0,66.60164514619676,84.99763858985575,4.67,3.74,3000,756.79,0.93,11.13,99,76,58,48,37.3,16.04,1,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Dec-24,Dog-Precision,ROYAL CANIN,Premium/Indulgence,Vet,2,35,82.22629575735219,82.43,83.65,38.49,63.6565247566031,85.22270385126771,4.54,4.04,7000,671.28,0.82,11.34,96,70,63,56,24.4,10.39,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Dec-24,Dog-Precision,ROYAL CANIN,Premium/Indulgence,Vet,3,35,71.1933619330644,78.23,75.6,49.42,67.18236583591457,93.29376910652978,4.64,3.89,7000,592.49,0.83,10.56,100,72,61,54,37.53,13.1,0,coded_public_consumer_discussions,Precision/breed/condition-specific dog nutrition (vet/pet-specialty led) ��� anchor brand: ROYAL ,Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Dec-24,Cat-Mass,WHISKAS,Budget/Community,E-comm/Quick,1,35,55.80790452581549,66.28,52.16,88.58,84.65565791546646,52.40057213245554,3.62,2.21,1200,393.44,1.23,11.12,101,69,56,43,22.0,0.29,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH",Price-sensitive; bulk/value focus; often includes community/stray feeders.,E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Dec-24,Cat-Mass,WHISKAS,Budget/Community,E-comm/Quick,2,27,57.3808057294617,72.25,61.59,69.2,82.29966086322764,46.88694698870613,3.74,1.96,3000,413.36,1.28,10.37,103,72,55,41,22.34,10.28,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH",Price-sensitive; bulk/value focus; often includes community/stray feeders.,E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Dec-24,Cat-Mass,WHISKAS,Budget/Community,E-comm/Quick,3,30,54.682606029187944,75.86,56.31,73.26,84.44901605663624,56.38684162978392,3.51,1.94,3000,305.02,1.24,9.99,102,66,56,41,17.88,6.12,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH",Price-sensitive; bulk/value focus; often includes community/stray feeders.,E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Dec-24,Cat-Mass,WHISKAS,Budget/Community,D2C,1,26,57.03801928485607,75.04,60.81,77.24,80.00061493566658,45.771533525146914,3.86,1.98,3000,411.75,1.21,11.48,96,73,52,40,26.28,1.97,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH",Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Dec-24,Cat-Mass,WHISKAS,Budget/Community,D2C,2,26,48.56970712829375,74.57,56.48,77.67,85.52931599696971,53.048207339033894,3.5,1.82,1200,417.04,1.25,11.15,99,67,57,39,22.99,3.35,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH",Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Dec-24,Cat-Mass,WHISKAS,Budget/Community,D2C,3,30,56.06993502137245,62.92,53.29,74.7,83.2530422567182,53.800317329670214,3.62,1.97,1200,312.9,1.17,10.53,98,67,51,43,18.4,0.0,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH",Price-sensitive; bulk/value focus; often includes community/stray feeders.,Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Dec-24,Cat-Mass,WHISKAS,Budget/Community,Pet Specialty,1,30,57.376055310193124,74.15,67.79,79.48,88.88495675445087,51.949485922531956,3.79,1.83,1200,432.85,1.23,8.36,99,68,53,43,26.26,1.05,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH",Price-sensitive; bulk/value focus; often includes community/stray feeders.,Offline pet-specialty retailers.,Tier-1 metros
Dec-24,Cat-Mass,WHISKAS,Budget/Community,Pet Specialty,2,35,56.90477123319121,73.41,62.49,77.13,86.26969402473942,48.55532107186152,3.8,1.95,1200,387.16,1.35,8.54,105,70,48,39,28.98,2.13,1,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH",Price-sensitive; bulk/value focus; often includes community/stray feeders.,Offline pet-specialty retailers.,Tier-2/mini-metros
Dec-24,Cat-Mass,WHISKAS,Budget/Community,Pet Specialty,3,35,48.119267258992586,67.86,57.95,82.64,80.46453812472153,54.615566209183534,3.47,2.03,3000,314.32,1.26,7.93,100,64,50,38,17.22,8.53,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH",Price-sensitive; bulk/value focus; often includes community/stray feeders.,Offline pet-specialty retailers.,Tier-3/smaller towns
Dec-24,Cat-Mass,WHISKAS,Health-first,D2C,1,31,59.936861440760495,78.18,55.18,87.48,82.26623766950186,53.68279852407392,3.46,1.87,3000,477.72,1.21,10.64,100,66,51,39,19.46,0.0,1,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Direct-to-consumer via brand-owned websites/apps.,Tier-1 metros
Dec-24,Cat-Mass,WHISKAS,Health-first,D2C,2,29,59.08401352284679,78.7,52.22,86.01,85.57010744072767,52.00530275493763,3.65,1.76,3000,384.51,1.21,10.57,101,70,58,37,25.52,0.0,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Direct-to-consumer via brand-owned websites/apps.,Tier-2/mini-metros
Dec-24,Cat-Mass,WHISKAS,Health-first,D2C,3,35,59.870819807319215,72.34,61.32,75.16,77.94247393167784,48.1648861752529,3.62,1.95,3000,327.04,1.24,10.91,101,68,51,40,33.05,4.87,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Direct-to-consumer via brand-owned websites/apps.,Tier-3/smaller towns
Dec-24,Cat-Mass,WHISKAS,Health-first,Pet Specialty,1,35,53.45744063574347,62.91,62.9,72.27,87.07141805836454,53.65199564855119,3.82,1.93,1200,453.98,1.12,7.87,97,65,53,36,21.45,11.62,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-1 metros
Dec-24,Cat-Mass,WHISKAS,Health-first,Pet Specialty,2,29,57.929659476103865,77.18,52.59,90.43,87.17344254246238,47.25202644677702,3.78,1.94,3000,424.24,1.12,8.74,95,68,57,40,15.4,0.0,1,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-2/mini-metros
Dec-24,Cat-Mass,WHISKAS,Health-first,Pet Specialty,3,28,52.938107535266056,63.29,57.7,85.98,81.7477088540317,48.25761480495029,3.28,1.65,3000,298.01,1.14,8.2,99,70,50,40,35.76,0.0,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",Offline pet-specialty retailers.,Tier-3/smaller towns
Dec-24,Cat-Mass,WHISKAS,Health-first,E-comm/Quick,1,29,60.204188725472136,68.25,65.33,70.35,86.22299901431073,50.049178508205024,3.61,1.76,1200,439.33,1.16,10.05,97,74,51,36,21.28,0.0,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Dec-24,Cat-Mass,WHISKAS,Health-first,E-comm/Quick,2,35,58.737400412068794,85.27,56.35,66.1,81.84067959490926,60.30026015739416,3.75,2.01,3000,412.95,1.24,10.27,103,68,59,43,25.67,3.14,1,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Dec-24,Cat-Mass,WHISKAS,Health-first,E-comm/Quick,3,35,53.07156368761613,80.1,65.21,83.07,78.36457859597382,54.00332636401684,3.55,1.86,3000,366.61,1.21,11.23,98,67,55,37,25.42,0.0,1,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Prioritizes vet guidance, ingredients, and condition management; outcome-focused.",E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Dec-24,Cat-Mass,WHISKAS,Convenience-first,E-comm/Quick,1,34,64.59860619757417,70.57,50.21,85.02,79.8794188405523,51.84964983169614,3.74,1.75,1200,505.45,1.17,10.43,96,71,56,37,16.78,0.0,1,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",E-commerce marketplaces and quick-commerce apps.,Tier-1 metros
Dec-24,Cat-Mass,WHISKAS,Convenience-first,E-comm/Quick,2,35,66.80818275996927,73.66,61.41,80.55,83.75294249930593,55.88084755976696,3.4,1.73,1200,390.55,1.27,11.16,96,68,58,44,24.18,0.0,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",E-commerce marketplaces and quick-commerce apps.,Tier-2/mini-metros
Dec-24,Cat-Mass,WHISKAS,Convenience-first,E-comm/Quick,3,35,57.648334977999035,71.5,58.17,83.26,83.6184730530169,54.17043718799383,3.55,1.62,3000,380.15,1.22,10.87,104,73,52,35,21.38,0.0,1,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",E-commerce marketplaces and quick-commerce apps.,Tier-3/smaller towns
Dec-24,Cat-Mass,WHISKAS,Convenience-first,Modern Trade,1,32,57.61845146820354,73.14,59.11,81.96,87.96621148955072,52.24941696888073,3.82,1.92,3000,445.89,1.21,8.35,103,69,54,35,26.78,6.29,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-1 metros
Dec-24,Cat-Mass,WHISKAS,Convenience-first,Modern Trade,2,35,55.254329529869835,68.36,56.34,73.83,87.3755779311642,61.276162451367284,3.87,1.85,3000,330.88,1.3,9.19,99,66,51,37,29.52,2.64,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-2/mini-metros
Dec-24,Cat-Mass,WHISKAS,Convenience-first,Modern Trade,3,35,55.002758494299606,78.43,45.57,71.12,84.04244779489727,60.20847079673024,3.87,1.92,3000,310.75,1.25,8.92,103,70,48,38,22.56,7.42,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Supermarkets/Hypermarkets and organized retail chains.,Tier-3/smaller towns
Dec-24,Cat-Mass,WHISKAS,Convenience-first,Vet,1,35,62.912560072108924,76.08,51.03,78.45,78.4691136616901,53.20327291029026,3.49,1.82,3000,468.27,1.07,9.16,95,72,52,41,31.67,4.99,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-1 metros
Dec-24,Cat-Mass,WHISKAS,Convenience-first,Vet,2,35,69.37190367779635,66.87,59.18,82.77,78.0463978485541,55.23788033459109,3.7,1.82,1200,450.91,1.09,9.4,100,68,54,42,25.89,3.29,1,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-2/mini-metros
Dec-24,Cat-Mass,WHISKAS,Convenience-first,Vet,3,35,60.979158517755444,74.2,49.25,82.03,78.621029683181,57.53601111724299,3.33,2.1,3000,350.72,1.29,9.94,97,69,52,39,22.0,0.0,0,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH","Time-pressed urban owners; emphasizes ease, delivery speed, and simple routines.",Veterinary clinics/hospitals and associated retail.,Tier-3/smaller towns
Dec-24,Cat-Mass,WHISKAS,Premium/Indulgence,Pet Specialty,1,32,57.22055143276479,62.7,63.99,83.16,85.47426767596956,53.567547193553,3.64,1.89,3000,399.94,1.19,8.32,100,72,56,41,28.42,6.79,1,coded_public_consumer_discussions,"Mass-market cat nutrition (dry/wet, convenience/value) ��� anchor brand: WH",Seeks superior taste/texture/brand halo; willing to pay more for indulgence.,Offline pet-specialty retailers.,Tier-1 metros
